Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782783796,148546009,42,0,0,0,0.00,1.75
1782783797,148566829,33,0,0,0,0.00,0.50
1782783798,148566138,38,0,0,0,0.00,0.76
1782783799,148570032,50,0,0,0,0.00,0.76
1782783800,148568822,29,0,0,0,0.00,1.00
1782783801,148571363,32,0,0,0,0.00,0.75
1782783802,148566248,44,0,0,0,0.00,0.76
1782783803,148566238,42,0,0,0,0.00,1.26
1782783804,148565759,39,0,0,0,0.00,0.75
1782783805,148566532,44,0,0,0,0.00,1.01
1782783806,148564805,38,0,0,0,0.00,1.01
1782783807,148570682,32,0,0,0,0.00,0.50
1782783808,148566873,41,0,1,0,0.00,0.76
1782783809,148566293,34,0,0,0,0.00,0.51
1782783810,148565715,43,0,0,0,0.00,0.76
1782783811,148566074,34,0,0,0,0.00,0.75
1782783812,148538569,32,0,0,0,0.00,0.50
1782783813,148566429,42,0,0,0,0.00,0.76
1782783814,148565124,31,0,0,0,0.00,0.50
1782783815,148570694,38,0,1,0,0.00,1.25
1782783816,148568400,44,0,0,0,0.00,1.01
1782783817,148532096,30,1,1,0,0.00,0.50
1782783818,148566261,46,0,0,0,0.00,1.25
1782783819,148566104,39,1,1,0,0.00,0.50
1782783820,148531313,31,0,0,0,0.00,1.00
1782783821,148566678,32,0,0,0,0.00,0.75
1782783822,148597720,30,0,0,0,0.00,0.75
1782783823,148567305,64,1,2,0,0.00,1.51
1782783824,148570328,33,0,0,0,0.00,1.01
1782783825,148566165,39,0,0,0,0.00,0.50
1782783826,148566168,32,0,0,0,0.00,0.50
1782783827,148605130,45,0,0,0,0.00,1.01
1782783828,148568781,43,0,0,0,0.00,1.01
1782783829,148567484,62,0,0,0,0.00,1.76
1782783830,148566760,57,0,1,0,0.00,1.26
1782783831,148566662,73,0,0,0,0.00,2.01
1782783832,148566826,59,1,1,0,0.00,2.01
1782783833,148565739,49,0,1,0,0.00,1.01
1782783834,148565122,47,0,0,0,0.00,1.26
1782783835,148564870,34,0,0,0,0.00,1.00
1782783836,148564827,34,1,1,0,0.00,1.01
1782783837,148567389,41,1,1,0,0.00,0.51
1782783838,148566879,55,0,0,0,0.00,1.26
1782783839,148568035,45,0,0,0,0.00,1.50
1782783840,148525234,31,0,0,0,0.00,0.50
1782783841,148599829,34,0,0,0,0.00,0.51
1782783842,148602602,31,1,1,0,0.00,0.75
1782783843,148565636,18,0,0,0,0.00,0.50
1782783844,148598671,32,0,0,0,0.00,0.75
1782783845,148568893,46,0,2,0,0.00,0.76
1782783846,148563179,45,0,0,0,0.00,0.76
1782783847,148567934,68,0,0,0,0.00,1.01
1782783848,148566700,54,1,1,0,0.00,0.76
1782783849,148572601,40,0,0,0,0.00,1.00
1782783850,148571056,38,0,0,0,0.00,1.01
1782783851,148579823,39,0,0,0,0.00,0.76
1782783852,148566612,41,0,0,0,0.00,0.75
1782783853,148567256,53,0,0,0,0.00,1.01
1782783854,148569567,36,0,0,0,0.00,0.76
1782783855,148568232,35,0,0,0,0.00,0.76
1782783856,148567679,53,0,1,0,0.00,1.26
1782783857,148566606,50,0,1,0,0.00,0.76
1782783858,148566836,40,0,0,0,0.00,1.25
1782783859,148565556,50,0,0,0,0.00,1.01
1782783860,148566620,54,0,0,0,0.00,0.76
1782783861,148528153,38,0,0,0,0.00,0.76
1782783862,148564843,24,0,0,0,0.00,0.75
1782783863,148565857,49,0,0,0,0.00,0.76
1782783864,148565673,42,0,0,0,0.00,0.76
1782783865,148565646,35,0,0,0,0.00,1.25
1782783866,148565672,31,0,0,0,0.00,0.75
1782783867,148566167,40,0,1,0,0.00,0.51
1782783868,148563589,34,0,0,0,0.00,1.00
1782783869,148566221,41,0,0,0,0.00,0.51
1782783870,148603592,44,1,1,0,0.00,1.50
1782783871,148632214,37,0,0,0,0.00,1.00
1782783872,148569795,45,1,1,0,0.00,0.76
1782783873,148572064,31,0,0,0,0.00,0.50
1782783874,148608031,42,0,1,0,0.00,1.50
1782783875,148532749,45,0,0,0,0.00,1.01
1782783876,148566166,36,0,0,0,0.00,0.51
1782783877,148572916,46,0,0,0,0.00,1.01
1782783878,148571437,28,1,1,0,0.00,0.25
1782783879,148568345,36,0,0,0,0.00,1.25
1782783880,148569576,38,1,0,0,0.00,0.25
1782783881,148571745,33,0,0,0,0.00,1.00
1782783882,148566831,31,0,2,0,0.00,0.75
1782783883,148564886,33,0,0,0,0.00,0.50
1782783884,148566275,29,0,0,0,0.00,0.76
1782783885,148570478,35,1,1,0,0.00,1.50
1782783886,148562910,24,1,0,0,0.00,0.75
1782783887,148572946,39,0,0,0,0.00,0.76
1782783888,148568244,29,0,0,0,0.00,1.00
1782783889,148571042,33,0,0,0,0.00,0.75
1782783890,148566497,29,0,0,0,0.00,0.00
1782783891,148566796,41,1,1,0,0.00,1.50
1782783892,148566731,45,0,0,0,0.00,0.76
1782783893,148573124,58,0,0,0,0.00,1.26
1782783894,148568165,34,1,1,0,0.00,1.00
1782783895,148567424,45,0,1,0,0.00,1.01
1782783896,148565799,35,1,1,0,0.00,0.51
1782783897,148570632,40,1,1,0,0.00,1.99
1782783898,148563382,35,0,0,0,0.00,0.75
1782783899,148572019,24,0,0,0,0.00,0.50
1782783900,148571333,38,0,0,0,0.00,1.50
1782783901,148568720,46,0,1,0,0.00,0.51
1782783902,148602619,27,0,1,0,0.00,0.50
1782783903,148527559,27,0,0,0,0.00,0.75
1782783904,148539792,59,0,0,0,0.00,1.01
1782783905,148568535,53,0,0,0,0.00,1.01
1782783906,148564988,65,1,1,0,0.00,1.76
1782783907,148572326,87,0,0,0,0.00,1.27
1782783908,148568519,76,0,0,0,0.00,2.01
1782783909,148567890,59,0,0,0,0.00,1.50
1782783910,148565646,50,0,0,0,0.00,1.01
1782783911,148566893,45,1,2,0,0.00,1.50
1782783912,148565744,49,0,0,0,0.00,1.01
1782783913,148572981,40,0,0,0,0.00,1.01
1782783914,148576989,46,0,0,0,0.00,0.76
1782783915,148573550,46,0,0,0,0.00,0.25
1782783916,148567872,43,0,0,0,0.00,1.50
1782783917,148573393,40,0,0,0,0.00,1.01
1782783918,148572247,49,1,0,0,0.00,1.26
1782783919,148572664,46,0,0,0,0.00,0.76
1782783920,148568654,56,1,1,0,0.00,1.75
1782783921,148571676,54,1,1,0,0.00,1.26
1782783922,148568970,44,0,0,0,0.00,0.76
1782783923,148567931,50,1,1,0,0.00,1.26
1782783924,148574548,48,0,1,0,0.00,1.26
1782783925,148566426,44,0,1,0,0.00,1.26
1782783926,148561065,52,0,0,0,0.00,1.01
1782783927,148565445,53,0,0,0,0.00,1.26
1782783928,148595501,38,0,0,0,0.00,1.00
1782783929,148569673,40,0,0,0,0.00,0.76
1782783930,148565929,37,0,0,0,0.00,0.75
1782783931,148567446,41,0,0,0,0.00,1.01
1782783932,148528129,54,0,0,0,0.00,0.76
1782783933,148569178,40,0,0,0,0.00,0.76
1782783934,148604810,53,0,0,0,0.00,1.26
1782783935,148566173,44,0,0,0,0.00,1.01
1782783936,148569723,50,0,0,0,0.00,1.50
1782783937,148567805,44,0,0,0,0.00,1.01
1782783938,148566460,39,0,0,0,0.00,0.51
1782783939,148566261,35,0,2,0,0.00,1.01
1782783940,148564865,30,0,0,0,0.00,1.25
1782783941,148564355,48,0,0,0,0.00,1.01
1782783942,148527700,38,0,0,0,0.00,0.76
1782783943,148565524,50,1,1,0,0.00,1.01
1782783944,148572255,38,0,0,0,0.00,0.75
1782783945,148566174,43,0,0,0,0.00,1.01
1782783946,148565562,33,0,0,0,0.00,0.75
1782783947,148564326,33,0,0,0,0.00,1.01
1782783948,148518662,38,0,0,0,0.00,1.00
1782783949,148528625,37,0,0,0,0.00,1.25
1782783950,148561817,32,1,1,0,0.00,1.01
1782783951,148565217,36,0,0,0,0.00,0.75
1782783952,148569556,39,0,0,0,0.00,1.01
1782783953,148601031,29,0,0,0,0.00,1.00
1782783954,148565579,42,0,0,0,0.00,1.75
1782783955,148529763,44,0,0,0,0.00,0.25
1782783956,148564780,44,0,0,0,0.00,1.01
1782783957,148564277,42,1,1,0,0.00,0.51
1782783958,148562160,32,0,0,0,0.00,0.75
1782783959,148564783,39,2,2,0,0.00,0.51
1782783960,148564907,45,0,0,0,0.00,1.26
1782783961,148564771,47,1,2,0,0.00,1.50
1782783962,148566093,29,0,1,0,0.00,0.50
1782783963,148565957,16,0,0,0,0.00,0.75
1782783964,148566499,40,0,0,0,0.00,0.51
1782783965,148566521,43,0,1,0,0.00,1.25
1782783966,148601647,67,1,1,0,0.00,0.76
1782783967,148566357,90,0,0,0,0.00,2.26
1782783968,148563568,45,0,0,0,0.00,1.01
1782783969,148603591,37,0,0,0,0.00,0.51
1782783970,148571635,45,0,1,0,0.00,1.01
1782783971,148567701,46,0,0,0,0.00,0.76
1782783972,148568716,41,0,0,0,0.00,1.00
1782783973,148568064,37,0,0,0,0.00,1.00
1782783974,148608506,32,0,0,0,0.00,0.50
1782783975,148565250,49,0,0,0,0.00,0.76
1782783976,148567412,47,0,0,0,0.00,1.76
1782783977,148538481,43,1,1,0,0.00,1.52
1782783978,148565956,6,0,0,0,0.00,0.50
1782783979,148571713,50,0,0,0,0.00,1.50
1782783980,148567522,34,0,0,0,0.00,1.01
1782783981,148567290,41,1,1,0,0.00,1.01
1782783982,148567579,47,0,0,0,0.00,1.01
1782783983,148566515,58,0,0,0,0.00,1.51
1782783984,148564982,40,0,0,0,0.00,0.76
1782783985,148561731,137,0,0,0,0.00,2.02
1782783986,148567335,34,0,0,0,0.00,0.75
1782783987,148557210,47,1,1,0,0.00,1.75
1782783988,148569585,47,0,0,0,0.00,1.51
1782783989,148567742,40,0,0,0,0.00,1.25
1782783990,148567097,38,1,1,0,0.00,1.25
1782783991,148569890,57,0,0,0,0.00,1.26
1782783992,148586382,55,0,0,0,0.00,1.01
1782783993,148572509,47,1,1,0,0.00,1.01
1782783994,148570303,39,0,0,0,0.00,1.50
1782783995,148568879,30,0,0,0,0.00,0.25
1782783996,148568966,60,1,1,0,0.00,1.26
1782783997,148569835,20,0,0,0,0.00,0.50
1782783998,148610964,65,0,0,0,0.00,1.51
1782783999,148572927,41,0,0,0,0.00,1.50
1782784000,148569579,38,2,1,0,0.00,1.25
1782784001,148571126,36,0,0,0,0.00,0.75
1782784002,148606892,45,0,0,0,0.00,1.50
1782784003,148568961,39,0,0,0,0.00,1.01
1782784004,148571864,33,1,1,0,0.00,1.25
1782784005,148538621,38,0,0,0,0.00,0.51
1782784006,148572410,40,0,0,0,0.00,1.01
1782784007,148615835,27,1,1,0,0.00,1.26
1782784008,148604468,33,1,1,0,0.00,0.75
1782784009,148571175,32,0,0,0,0.00,0.75
1782784010,148572101,37,0,0,0,0.00,1.50
1782784011,148572871,24,0,0,0,0.00,0.50
1782784012,148572235,70,0,0,0,0.00,1.26
1782784013,148568371,31,0,1,0,0.00,1.25
1782784014,148569038,44,0,0,0,0.00,1.50
1782784015,148567883,44,0,0,0,0.00,1.25
1782784016,148569176,36,0,0,0,0.00,0.00
1782784017,148548281,51,0,0,0,0.00,1.01
1782784018,148571919,36,0,0,0,0.00,0.76
1782784019,148572171,39,0,0,0,0.00,0.51
1782784020,148576799,34,1,2,0,0.00,0.75
1782784021,148572417,36,0,0,0,0.00,1.50
1782784022,148606004,28,0,0,0,0.00,0.75
1782784023,148573341,21,0,0,0,0.00,0.50
1782784024,148564585,36,0,0,0,0.00,1.01
1782784025,148541872,31,1,2,0,0.00,0.75
1782784026,148571033,38,0,2,0,0.00,1.01
1782784027,148575403,53,0,1,0,0.00,1.26
1782784028,148572482,58,1,0,0,0.00,0.76
1782784029,148570290,53,1,1,0,0.00,2.00
1782784030,148570703,41,0,0,0,0.00,0.25
1782784031,148571638,16,0,0,0,0.00,0.50
1782784032,148570437,50,0,0,0,0.00,1.01
1782784033,148572257,39,0,0,0,0.00,0.25
1782784034,148572307,42,0,1,0,0.00,0.76
1782784035,148570326,47,0,0,0,0.00,1.25
1782784036,148572252,47,0,0,0,0.00,0.76
1782784037,148567303,39,0,0,0,0.00,1.50
1782784038,148571678,35,0,0,0,0.00,0.75
1782784039,148572146,57,1,1,0,0.00,1.01
1782784040,148573657,53,0,0,0,0.00,1.01
1782784041,148570897,37,0,0,0,0.00,0.51
1782784042,148609387,38,0,0,0,0.00,1.25
1782784043,148572045,36,0,0,0,0.00,0.25
1782784044,148573818,46,0,0,0,0.00,1.25
1782784045,148571320,35,0,0,0,0.00,1.50
1782784046,148575072,46,0,0,0,0.00,0.76
1782784047,148570700,31,0,0,0,0.00,1.25
1782784048,148540391,33,1,1,0,0.00,0.75
1782784049,148571332,20,0,0,0,0.00,0.50
1782784050,148543575,47,0,0,0,0.00,1.01
1782784051,148571757,44,0,0,0,0.00,1.50
1782784052,148566657,32,0,0,0,0.00,0.50
1782784053,148572808,42,0,0,0,0.00,0.76
1782784054,148572553,30,0,0,0,0.00,1.00
1782784055,148572455,40,0,0,0,0.00,1.01
1782784056,148572357,39,0,0,0,0.00,1.25
1782784057,148569811,41,0,0,0,0.00,1.01
1782784058,148571589,32,1,2,0,0.00,0.75
1782784059,148562430,47,2,0,0,0.00,1.01
1782784060,148538219,30,0,0,0,0.00,1.00
1782784061,148559893,43,1,1,0,0.00,1.26
1782784062,148606620,35,0,0,0,0.00,1.25
1782784063,148581004,48,0,0,0,0.00,2.00
1782784064,148574607,48,0,0,0,0.00,1.50
1782784065,148565033,28,0,0,0,0.00,0.25
1782784066,148570095,37,1,1,0,0.00,0.75
1782784067,148569532,32,0,0,0,0.00,0.50
1782784068,148570324,44,0,0,0,0.00,1.01
1782784069,148573616,55,0,0,0,0.00,0.76
1782784070,148568367,30,0,0,0,0.00,1.00
1782784071,148570774,41,0,0,0,0.00,0.76
1782784072,148573286,35,0,0,0,0.00,1.00
1782784073,148612309,41,0,0,0,0.00,1.01
1782784074,148574561,38,0,0,0,0.00,1.00
1782784075,148572074,32,1,1,0,0.00,0.50
1782784076,148536775,24,0,0,0,0.00,1.00
1782784077,148572049,33,0,0,0,0.00,0.75
1782784078,148604616,39,0,0,0,0.00,1.00
1782784079,148543797,27,0,0,0,0.00,1.00
1782784080,148572614,55,0,0,0,0.00,1.26
1782784081,148569868,34,0,0,0,0.00,1.01
1782784082,148570457,33,0,0,0,0.00,0.75
1782784083,148573650,22,0,0,0,0.00,0.75
1782784084,148566166,33,0,0,0,0.00,1.25
1782784085,148566755,43,0,0,0,0.00,1.01
1782784086,148570314,62,0,0,0,0.00,1.01
1782784087,148565279,63,0,0,0,0.00,1.51
1782784088,148566078,44,0,0,0,0.00,0.51
1782784089,148566460,40,0,0,0,0.00,1.01
1782784090,148538718,32,0,0,0,0.00,1.00
1782784091,148566758,38,0,0,0,0.00,0.75
1782784092,148532819,41,0,1,0,0.00,0.76
1782784093,148570390,44,0,0,0,0.00,1.50
1782784094,148574055,32,1,1,0,0.00,0.50
1782784095,148572148,46,1,1,0,0.00,1.26
1782784096,148570502,36,0,0,0,0.00,1.00
1782784097,148567189,40,0,0,0,0.00,0.76
1782784098,148571794,33,0,0,0,0.00,1.00
1782784099,148569575,37,0,0,0,0.00,1.01
1782784100,148565118,45,0,0,0,0.00,0.76
1782784101,148569932,31,0,0,0,0.00,1.00
1782784102,148570319,29,0,0,0,0.00,0.75
1782784103,148608414,37,0,0,0,0.00,1.25
1782784104,148572395,43,0,0,0,0.00,0.76
1782784105,148567158,44,0,0,0,0.00,0.76
1782784106,148582547,33,0,0,0,0.00,0.76
1782784107,148546008,42,0,0,0,0.00,0.76
1782784108,148602022,37,2,2,0,0.00,0.50
1782784109,148570849,27,0,0,0,0.00,0.50
1782784110,148602749,37,0,0,0,0.00,0.75
1782784111,148572097,41,0,0,0,0.00,1.01
1782784112,148569831,29,0,1,0,0.00,0.25
1782784113,148570899,32,0,0,0,0.00,1.00
1782784114,148566342,34,0,0,0,0.00,0.50
1782784115,148572827,47,0,0,0,0.00,1.26
1782784116,148568792,33,0,0,0,0.00,0.75
1782784117,148567829,42,0,0,0,0.00,1.01
1782784118,148603794,32,0,0,0,0.00,0.76
1782784119,148567520,38,0,0,0,0.00,1.00
1782784120,148572236,33,0,0,0,0.00,0.76
1782784121,148567265,38,2,2,0,0.00,0.51
1782784122,148557294,34,0,0,0,0.00,0.76
1782784123,148568209,32,0,0,0,0.00,0.75
1782784124,148560582,37,0,0,0,0.00,1.50
1782784125,148559206,36,0,0,0,0.00,0.50
1782784126,148568923,35,0,0,0,0.00,1.01
1782784127,148569319,48,0,0,0,0.00,1.01
1782784128,148571954,40,1,1,0,0.00,1.01
1782784129,148608235,37,1,1,0,0.00,0.50
1782784130,148572850,41,0,0,0,0.00,1.26
1782784131,148568559,36,0,0,0,0.00,1.00
1782784132,148543070,47,0,0,0,0.00,0.76
1782784133,148545707,42,0,1,0,0.00,1.26
1782784134,148569802,37,2,2,0,0.00,0.76
1782784135,148571450,33,1,1,0,0.00,0.75
1782784136,148569608,43,0,0,0,0.00,1.01
1782784137,148568809,40,0,0,0,0.00,1.01
1782784138,148570666,37,0,0,0,0.00,0.50
1782784139,148569450,40,0,0,0,0.00,1.25
1782784140,148571308,45,0,0,0,0.00,0.51
1782784141,148569207,41,0,0,0,0.00,0.75
1782784142,148567628,24,1,1,0,0.00,0.50
1782784143,148569434,16,0,1,0,0.00,0.50
1782784144,148566241,39,1,1,0,0.00,1.01
1782784145,148569559,30,0,0,0,0.00,0.51
1782784146,148607407,81,0,1,0,0.00,2.01
1782784147,148568382,79,0,0,0,0.00,1.27
1782784148,148538159,36,2,2,0,0.00,0.51
1782784149,148573144,37,0,0,0,0.00,1.00
1782784150,148566776,31,0,0,0,0.00,0.50
1782784151,148570095,46,1,1,0,0.00,1.01
1782784152,148576331,47,0,0,0,0.00,0.76
1782784153,148569860,28,2,3,0,0.00,0.25
1782784154,148561826,29,1,1,0,0.00,0.75
1782784155,148569417,44,0,0,0,0.00,1.50
1782784156,148570186,41,0,0,0,0.00,1.01
1782784157,148569028,51,1,1,0,0.00,1.01
1782784158,148571047,43,0,0,0,0.00,2.00
1782784159,148603900,29,0,0,0,0.00,0.75
1782784160,148570972,48,0,0,0,0.00,1.26
1782784161,148570753,44,0,0,0,0.00,0.76
1782784162,148567617,35,0,0,0,0.00,1.00
1782784163,148570211,47,0,2,0,0.00,0.76
1782784164,148567805,47,0,0,0,0.00,1.25
1782784165,148572222,29,1,1,0,0.00,0.75
1782784166,148578515,39,1,1,0,0.05,1.25
1782784167,148570329,43,0,1,0,0.00,1.01
1782784168,148571466,34,1,1,0,0.00,0.75
1782784169,148574322,50,0,0,0,0.00,1.26
1782784170,148570928,38,0,1,0,0.00,1.50
1782784171,148568576,38,0,0,0,0.00,0.76
1782784172,148566694,45,0,0,0,0.00,1.01
1782784173,148573405,44,0,0,0,0.00,1.50
1782784174,148571315,30,1,1,0,0.00,1.00
1782784175,148616047,32,0,0,0,0.00,0.76
1782784176,148553020,27,0,0,0,0.00,1.25
1782784177,148571139,41,0,0,0,0.00,0.51
1782784178,148565195,44,0,0,0,0.00,1.50
1782784179,148563888,37,1,1,0,0.00,0.76
1782784180,148571070,44,1,1,0,0.00,0.76
1782784181,148570804,41,0,0,0,0.00,1.01
1782784182,148567518,37,0,0,0,0.00,1.25
1782784183,148568399,42,0,0,0,0.00,1.01
1782784184,148567509,38,0,1,0,0.00,1.50
1782784185,148568287,37,0,0,0,0.00,1.01
1782784186,148566825,34,0,0,0,0.00,1.00
1782784187,148568384,46,0,0,0,0.00,1.75
1782784188,148563745,44,0,0,0,0.00,1.01
1782784189,148566815,29,0,0,0,0.00,0.75
1782784190,148568844,40,2,2,0,0.00,1.25
1782784191,148570769,37,0,0,0,0.00,0.75
1782784192,148574413,44,0,0,0,0.00,1.01
1782784193,148561859,33,0,0,0,0.00,0.51
1782784194,148566962,30,2,2,0,0.00,0.75
1782784195,148566388,37,0,0,0,0.00,0.50
1782784196,148568575,51,0,0,0,0.00,1.26
1782784197,148564512,46,0,0,0,0.00,1.25
1782784198,148590293,28,0,0,0,0.00,0.76
1782784199,148564251,24,0,0,0,0.00,1.00
1782784200,148526960,39,0,0,0,0.00,1.01
1782784201,148565918,48,0,0,0,0.00,1.25
1782784202,148564773,35,0,0,0,0.00,0.75
1782784203,148523837,26,0,0,0,0.00,0.50
1782784204,148531547,44,1,1,0,0.00,1.01
1782784205,148608423,50,0,0,0,0.00,1.01
1782784206,148571811,59,1,1,0,0.00,1.26
1782784207,148570980,62,0,0,0,0.00,1.51
1782784208,148565305,68,2,2,0,0.00,1.26
1782784209,148572131,54,0,0,0,0.00,1.75
1782784210,148549999,46,0,1,0,0.00,0.76
1782784211,148571773,38,0,0,0,0.00,1.25
1782784212,148574849,41,1,1,0,0.00,0.76
1782784213,148609593,45,0,0,0,0.00,0.51
1782784214,148571941,40,0,1,0,0.00,1.01
1782784215,148567987,41,1,1,0,0.00,0.51
1782784216,148561168,44,1,0,0,0.00,1.26
1782784217,148573465,47,0,0,0,0.00,1.01
1782784218,148571387,34,0,0,0,0.00,0.75
1782784219,148571705,36,0,0,0,0.00,1.01
1782784220,148604054,52,0,0,0,0.00,1.25
1782784221,148681091,50,0,0,0,0.00,1.01
1782784222,148567452,74,0,0,0,0.00,1.51
1782784223,148568344,39,0,0,0,0.00,0.76
1782784224,148563038,30,0,0,0,0.00,1.25
1782784225,148565181,34,1,0,0,0.00,1.00
1782784226,148566126,50,0,2,0,0.00,0.51
1782784227,148565091,43,0,0,0,0.00,1.01
1782784228,148570412,46,0,0,0,0.00,1.25
1782784229,148572087,51,0,0,0,0.00,1.01
1782784230,148570116,44,1,1,0,0.00,0.76
1782784231,148573250,53,0,0,0,0.00,0.25
1782784232,148573206,57,1,1,0,0.00,1.01
1782784233,148570716,36,0,0,0,0.00,0.75
1782784234,148563381,34,0,0,0,0.00,0.75
1782784235,148566203,40,0,0,0,0.00,1.01
1782784236,148564078,39,0,0,0,0.00,1.01
1782784237,148572213,42,0,0,0,0.00,0.76
1782784238,148570349,32,0,1,0,0.00,0.25
1782784239,148567495,39,1,1,0,0.00,0.76
1782784240,148579537,35,0,0,0,0.00,1.00
1782784241,148574600,41,1,1,0,0.00,1.51
1782784242,148571539,36,0,0,0,0.00,1.00
1782784243,148572801,30,2,2,0,0.00,0.75
1782784244,148537709,45,0,0,0,0.00,1.26
1782784245,148571367,39,0,0,0,0.00,1.00
1782784246,148568202,48,0,0,0,0.00,0.76
1782784247,148569517,35,0,0,0,0.00,1.26
1782784248,148567967,37,0,0,0,0.00,1.00
1782784249,148572460,29,0,0,0,0.00,0.75
1782784250,148571744,46,0,0,0,0.00,0.76
1782784251,148572122,36,0,0,0,0.00,1.00
1782784252,148570001,42,0,0,0,0.00,1.25
1782784253,148574078,32,0,0,0,0.00,1.00
1782784254,148570290,33,0,0,0,0.00,0.75
1782784255,148571763,32,0,0,0,0.00,0.50
1782784256,148571831,36,0,0,0,0.00,0.76
1782784257,148566065,45,0,0,0,0.00,1.26
1782784258,148566966,44,1,1,0,0.00,1.01
1782784259,148565627,42,0,0,0,0.00,1.50
1782784260,148542258,36,0,0,0,0.00,0.50
1782784261,148560347,50,0,0,0,0.00,1.50
1782784262,148566874,32,0,0,0,0.00,0.50
1782784263,148565849,19,0,0,0,0.00,0.25
1782784264,148572428,30,0,1,0,0.00,0.75
1782784265,148571560,33,0,0,0,0.00,1.01
1782784266,148571317,55,0,0,0,0.00,1.26
1782784267,148574616,93,0,1,0,0.00,1.52
1782784268,148572811,35,1,1,0,0.00,0.50
1782784269,148566423,33,0,0,0,0.00,1.25
1782784270,148572900,48,0,0,0,0.00,1.01
1782784271,148568804,44,0,0,0,0.00,1.01
1782784272,148565646,41,0,0,0,0.00,0.76
1782784273,148539155,41,1,1,0,0.00,0.76
1782784274,148569070,34,0,0,0,0.00,0.25
1782784275,148532267,34,0,0,0,0.00,1.00
1782784276,148568485,35,0,0,0,0.00,0.25
1782784277,148565015,51,0,0,0,0.00,1.26
1782784278,148567067,32,1,1,0,0.00,0.50
1782784279,148566359,31,0,0,0,0.00,0.50
1782784280,148564765,38,1,1,0,0.00,0.51
1782784281,148566088,43,0,0,0,0.00,1.01
1782784282,148565224,46,0,0,0,0.00,1.01
1782784283,148561131,52,0,0,0,0.00,1.26
1782784284,148562767,35,0,0,0,0.00,0.50
1782784285,148525758,34,0,1,0,0.00,1.00
1782784286,148620832,45,0,0,0,0.00,0.76
1782784287,148567053,39,0,0,0,0.00,0.76
1782784288,148519315,42,0,0,0,0.00,1.00
1782784289,148565536,34,1,1,0,0.00,0.51
1782784290,148570403,33,0,0,0,0.00,1.00
1782784291,148566520,45,0,0,0,0.00,0.51
1782784292,148566596,31,0,0,0,0.00,0.50
1782784293,148524381,43,0,0,0,0.00,1.25
1782784294,148565290,41,0,0,0,0.00,0.25
1782784295,148569012,37,2,2,0,0.00,1.50
1782784296,148563829,44,1,1,0,0.00,1.01
1782784297,148565989,34,0,0,0,0.00,0.75
1782784298,148565702,37,0,0,0,0.00,1.01
1782784299,148565102,50,1,1,0,0.00,1.01
1782784300,148566482,37,0,0,0,0.00,0.75
1782784301,148571507,38,1,2,0,0.00,1.75
1782784302,148570648,11,0,0,0,0.00,0.25
1782784303,148567653,46,0,0,0,0.00,0.76
1782784304,148546169,48,0,1,0,0.00,1.01
1782784305,148603279,51,0,0,0,0.00,1.01
1782784306,148569244,20,0,0,0,0.00,1.00
1782784307,148566094,27,0,0,0,0.00,0.50
1782784308,148569142,35,0,0,0,0.00,0.75
1782784309,148568544,29,2,1,0,0.00,0.75
1782784310,148540656,37,0,0,0,0.00,1.01
1782784311,148567142,47,1,1,0,0.00,1.75
1782784312,148560503,37,0,0,0,0.00,1.00
1782784313,148551157,50,0,0,0,0.00,1.01
1782784314,148564259,41,0,0,0,0.00,1.26
1782784315,148564444,42,0,0,0,0.00,1.25
1782784316,148565827,36,0,0,0,0.00,0.75
1782784317,148564867,40,0,0,0,0.00,0.25
1782784318,148567084,37,0,0,0,0.00,1.01
1782784319,148563468,40,1,1,0,0.00,1.26
1782784320,148566935,23,1,1,0,0.00,0.50
1782784321,148567070,39,0,0,0,0.00,0.75
1782784322,148607621,25,1,1,0,0.00,0.50
1782784323,148567391,22,0,0,0,0.00,0.50
1782784324,148563047,36,0,0,0,0.00,1.99
1782784325,148569068,64,0,1,0,0.00,1.01
1782784326,148562745,59,0,0,0,0.00,1.51
1782784327,148568922,71,2,2,0,0.00,2.01
1782784328,148565048,57,0,0,0,0.00,0.76
1782784329,148565392,39,0,0,0,0.00,1.01
1782784330,148568341,46,1,1,0,0.00,1.01
1782784331,148566342,46,0,0,0,0.00,0.76
1782784332,148523146,46,0,0,0,0.00,0.51
1782784333,148566824,41,0,0,0,0.00,0.76
1782784334,148556285,41,0,0,0,0.00,1.01
1782784335,148566266,39,1,1,0,0.00,0.76
1782784336,148564945,44,0,0,0,0.00,1.01
1782784337,148568052,44,0,0,0,0.00,0.76
1782784338,148569648,36,1,0,0,0.00,1.00
1782784339,148568276,31,0,0,0,0.00,1.00
1782784340,148566852,28,0,0,0,0.00,0.50
1782784341,148600793,45,0,0,0,0.00,1.01
1782784342,148566765,48,0,0,0,0.00,1.25
1782784343,148567217,32,0,0,0,0.00,0.75
1782784344,148565377,38,0,0,0,0.00,0.76
1782784345,148598172,54,0,0,0,0.00,1.50
1782784346,148577114,43,0,0,0,0.00,0.76
1782784347,148531577,41,0,0,0,0.00,0.51
1782784348,148565207,45,0,0,0,0.00,1.01
1782784349,148566545,34,0,0,0,0.00,0.51
1782784350,148567363,23,0,0,0,0.00,1.25
1782784351,148564275,48,2,2,0,0.00,1.01
1782784352,148535926,47,2,2,0,0.00,1.01
